image_filename,x1,x2,y1,y2,label
223568.png,452.5,467.75,181.25,217.0,RedLeft
223568.png,584.875,600.25,181.0,217.75,Red
223568.png,691.125,705.75,184.75,221.0,Red
223568.png,938.0,951.5,266.25,300.75,Red
223568.png,1082.625,1090.0,266.25,290.75,Red
223568.png,4.875,20.375,292.25,326.25,RedLeft
223600.png,438.375,454.375,168.5,206.875,RedLeft
223600.png,579.375,595.0,168.75,207.75,Red
223600.png,692.375,709.0,173.25,212.125,Red
223600.png,954.125,970.25,259.5,298.125,Red
223600.png,1111.375,1119.375,259.75,286.875,Red
223632.png,430.125,447.5,166.625,206.125,RedLeft
223632.png,575.75,592.0,167.0,207.25,Red
223632.png,691.75,708.625,171.5,211.625,Red
223632.png,961.5,976.0,260.5,299.25,Red
223632.png,1123.625,1131.375,260.25,287.75,Red
223646.png,427.875,445.5,165.875,206.25,RedLeft
223646.png,573.875,591.125,166.125,207.125,Red
223646.png,691.125,708.875,170.25,210.75,Red
223646.png,961.375,979.125,260.5,299.875,Red
223646.png,1125.25,1134.375,260.125,288.0,Red
224118.png,399.375,418.375,162.375,206.25,RedLeft
224118.png,560.25,578.125,164.0,207.75,Green
224118.png,688.5,707.25,168.5,214.25,Green
224118.png,984.75,1003.25,267.5,310.75,Green
224118.png,1168.625,1177.625,265.25,297.5,Green
224124.png,394.25,413.125,159.625,204.125,RedLeft
224124.png,557.0,575.75,160.0,205.25,Green
224124.png,687.625,707.375,165.25,210.0,Green
224124.png,990.375,1008.125,266.5,309.5,Green
224124.png,1177.125,1187.375,265.375,296.5,Green
224168.png,340.0,363.125,107.5,162.25,RedLeft
224168.png,541.5,565.0,108.375,164.625,Green
224168.png,704.625,727.375,116.125,171.375,Green
224168.png,1074.875,1096.625,244.375,297.875,Green
225176.png,693.75,698.25,309.375,318.5,Red
225176.png,656.5,661.75,292.5,300.75,Green
225186.png,681.0,686.0,299.125,309.375,Green
225186.png,733.25,739.25,312.625,324.125,Red
225222.png,734.0,739.375,290.875,303.875,Green
225222.png,813.375,817.625,312.375,321.0,Red
225240.png,749.5,753.875,299.25,309.875,Green
225312.png,944.5,949.125,324.25,337.625,Green
225312.png,784.375,789.875,312.875,327.5,Green
225312.png,876.75,882.25,293.75,307.875,Green
225336.png,902.375,909.5,301.125,316.375,Green
225336.png,802.25,809.5,323.0,338.0,Green
225336.png,980.625,984.25,334.625,344.875,Green
225336.png,857.0,860.5,332.0,341.625,Green
225360.png,816.25,826.125,316.375,335.0,Green
225360.png,1015.375,1021.25,327.625,341.25,Green
225360.png,875.0,879.5,327.625,337.75,Green
225360.png,927.125,933.625,292.5,308.75,Green
225406.png,772.875,779.5,302.25,321.125,Green
225406.png,1024.125,1029.625,312.125,328.375,Green
225406.png,839.625,844.625,315.0,326.875,Green
225406.png,903.25,914.125,269.375,290.875,Green
225480.png,655.375,663.75,285.125,309.75,Green
225480.png,773.375,792.0,207.375,246.75,Green
225480.png,534.25,551.375,237.375,278.625,Green
225480.png,1006.0,1014.375,287.5,311.875,Green
225494.png,758.875,779.25,175.375,219.0,Green
225494.png,1039.25,1049.0,265.125,293.0,Green
225494.png,465.0,484.0,198.125,249.125,Green
225494.png,619.625,629.625,267.625,293.75,Green
225554.png,281.0,312.0,3.0,94.0,Green
226202.png,562.0,566.125,337.75,345.875,Green
226236.png,554.375,558.375,340.25,350.5,Green
226236.png,618.75,623.75,357.125,370.375,Green
226236.png,584.875,589.625,335.625,345.0,Green
226240.png,621.625,626.0,345.875,354.375,Green
226240.png,557.75,562.625,332.0,342.25,Green
226240.png,588.5,593.0,326.875,336.375,Green
226280.png,579.375,585.0,331.125,341.875,Green
226280.png,613.875,618.875,325.0,335.25,Green
226280.png,651.375,656.0,349.75,360.0,Green
226302.png,626.875,632.25,321.25,332.125,Yellow
226302.png,666.0,672.5,345.125,358.125,Yellow
226302.png,589.75,594.875,328.25,338.625,Yellow
226360.png,584.875,593.125,309.375,324.0,Yellow
226360.png,567.0,573.875,321.75,332.875,Yellow
226360.png,630.125,638.125,302.125,316.875,Yellow
226360.png,415.0,422.125,336.875,350.875,Yellow
226360.png,677.625,682.25,335.0,349.25,Yellow
226424.png,350.0,358.875,332.375,351.75,RedLeft
226424.png,562.25,570.375,298.625,314.625,RedLeft
226424.png,617.875,626.875,287.5,304.5,Red
226424.png,539.625,546.75,314.125,328.125,RedLeft
226424.png,679.25,683.0,321.25,338.125,Red
226430.png,562.5,569.875,298.5,315.75,RedLeft
226430.png,618.0,627.0,288.625,304.75,Red
226430.png,538.375,546.0,314.75,329.375,RedLeft
226430.png,345.75,353.0,335.75,348.875,RedLeft
226430.png,682.125,685.625,324.0,341.625,Red
226438.png,538.0,545.5,312.125,328.875,RedLeft
226438.png,340.125,346.25,334.0,349.5,RedLeft
226438.png,620.0,629.0,286.0,301.625,Red
226438.png,562.125,570.375,295.875,313.25,RedLeft
226438.png,685.75,689.875,322.375,334.5,Red
226466.png,543.75,554.25,305.375,323.75,RedLeft
226466.png,570.75,580.25,288.625,306.875,RedLeft
226466.png,635.0,646.5,275.375,295.125,Red
226466.png,327.5,334.625,333.75,348.375,RedLeft
226466.png,708.0,711.875,318.0,329.5,Red
226504.png,548.5,558.625,302.125,321.5,RedLeft
226504.png,580.125,589.125,280.875,303.0,RedLeft
226504.png,303.5,310.625,333.875,351.125,RedLeft
226504.png,652.25,664.125,264.75,287.0,Red
226504.png,736.875,741.625,312.625,326.75,Red
226578.png,235.625,243.5,325.125,344.875,RedLeft
226578.png,545.75,557.625,280.625,304.25,RedLeft
226578.png,585.125,598.375,251.875,279.625,RedLeft
226578.png,680.75,696.125,228.0,256.625,Red
226578.png,794.125,799.875,292.125,308.75,Red
226590.png,583.125,596.75,250.75,280.25,RedLeft
226590.png,801.0,808.125,291.75,312.375,Red
226590.png,219.5,229.0,325.375,348.125,RedLeft
226590.png,543.125,553.125,280.875,305.125,RedLeft
226590.png,683.875,699.125,226.75,256.125,Red
226596.png,539.625,552.875,279.375,305.75,RedLeft
226596.png,582.625,593.5,249.875,278.25,RedLeft
226596.png,683.75,700.375,223.375,255.625,Red
226596.png,804.0,811.375,289.75,311.625,Red
226596.png,211.0,220.625,325.25,348.125,RedLeft
226622.png,522.875,538.25,267.5,298.0,RedLeft
226622.png,569.5,582.875,234.75,267.75,RedLeft
226622.png,813.25,821.875,279.375,303.625,Red
226622.png,166.75,178.75,318.25,342.875,RedLeft
226622.png,680.5,697.5,205.875,239.625,Red
226652.png,506.625,522.125,260.125,291.875,RedLeft
226652.png,682.0,701.5,189.5,228.25,Red
226652.png,118.375,130.25,313.5,340.875,RedLeft
226652.png,557.25,573.625,223.375,259.375,RedLeft
226652.png,829.875,837.875,276.125,296.5,Red
226690.png,57.0,74.5,305.125,340.125,RedLeft
226690.png,487.5,504.375,245.375,281.25,RedLeft
226690.png,543.375,563.625,202.875,244.875,RedLeft
226690.png,684.375,709.125,162.375,207.5,Red
226690.png,855.75,866.375,260.5,286.25,Red
226708.png,26.875,44.25,306.25,339.25,RedLeft
226708.png,476.75,495.75,237.5,275.375,RedLeft
226708.png,536.5,555.875,193.375,234.625,RedLeft
226708.png,686.875,712.25,148.75,194.5,Red
226708.png,868.75,878.875,251.25,278.375,Red
226722.png,471.0,490.5,227.75,267.125,RedLeft
226722.png,532.875,554.75,181.125,227.125,RedLeft
226722.png,689.5,716.25,133.0,181.0,Red
226722.png,879.75,890.0,240.25,266.75,Red
226722.png,8.125,22.375,301.875,333.125,RedLeft
226732.png,467.5,486.625,228.5,267.5,RedLeft
226732.png,531.875,551.25,180.375,224.5,RedLeft
226732.png,692.625,717.375,130.625,178.25,Red
226732.png,888.0,895.875,241.0,266.75,Red
226732.png,0.25,13.625,301.875,335.75,RedLeft
226758.png,460.125,479.625,225.25,265.625,RedLeft
226758.png,696.0,717.0,125.0,172.0,Red
226758.png,526.0,546.375,175.625,221.0,RedLeft
226758.png,897.875,906.625,237.375,265.75,Red
228782.png,452.25,472.375,241.75,283.625,RedLeft
228782.png,521.125,542.25,190.25,237.875,RedLeft
228782.png,695.375,720.25,133.75,185.5,Green
228782.png,908.5,917.25,253.375,283.375,Green
228802.png,447.25,467.125,245.0,288.25,RedLeft
228802.png,519.375,539.375,191.0,240.5,RedLeft
228802.png,701.5,729.25,130.375,185.125,Green
228802.png,924.625,934.625,256.875,288.5,Green
228896.png,495.875,534.625,96.0,184.125,RedLeft
228896.png,642.0,682.75,0.125,88.0,RedLeft
228900.png,484.25,527.75,81.875,173.375,RedLeft
228900.png,638.375,685.5,0.5,72.625,RedLeft
229266.png,700.5,702.375,349.125,354.25,Green
229266.png,687.125,689.125,351.125,356.875,Green
229266.png,642.5,646.5,332.5,343.5,Green
229372.png,699.0,702.0,340.625,349.375,Green
229372.png,637.25,641.0,319.875,330.25,Green
229372.png,721.5,724.125,337.5,346.125,Green
229420.png,629.625,634.375,305.5,318.75,Green
229420.png,735.75,739.375,325.5,335.375,Green
229420.png,705.0,708.125,331.125,340.875,Green
229444.png,753.75,758.125,321.25,333.875,Green
229444.png,716.5,719.625,330.125,341.0,Green
229444.png,556.375,561.5,328.5,343.625,Red
229444.png,632.375,637.5,301.375,315.125,Green
229444.png,516.375,525.0,347.25,368.5,Red
229544.png,322.875,346.875,304.125,364.625,RedLeft
229544.png,498.0,514.125,280.375,318.5,RedLeft
229544.png,656.625,671.25,229.75,263.25,Green
229544.png,828.125,835.5,294.375,314.75,Green
229544.png,987.125,999.125,244.625,277.5,Green
229584.png,463.25,493.25,209.375,275.625,RedLeft
229584.png,735.75,765.0,126.0,183.5,Green
229584.png,1026.25,1038.0,230.0,263.125,Green
229714.png,582.5,587.5,332.25,342.0,Red
229714.png,624.75,628.875,350.25,360.25,Red
229724.png,586.875,591.375,333.125,341.5,Red
229724.png,629.375,633.25,353.0,363.875,Red
229772.png,569.0,573.5,329.5,338.0,RedLeft
229772.png,526.875,531.625,354.375,368.125,RedLeft
229772.png,548.375,553.75,337.5,346.625,RedLeft
229772.png,644.375,649.875,344.0,354.875,Red
229772.png,596.125,601.0,321.625,332.0,Red
229902.png,690.25,696.625,298.625,313.375,Red
229902.png,649.125,656.25,309.75,324.125,RedLeft
229902.png,579.375,585.375,351.75,367.375,RedLeft
229902.png,765.875,770.25,333.0,344.125,Red
229902.png,619.875,628.25,322.375,338.25,RedLeft
229938.png,659.25,666.375,299.5,316.25,RedLeft
229938.png,574.0,582.0,345.25,364.125,RedLeft
229938.png,625.125,632.75,313.75,329.375,RedLeft
229938.png,706.625,713.25,287.25,302.75,Red
229938.png,791.75,796.0,327.25,338.0,Red
230048.png,436.375,460.375,311.625,357.25,RedLeft
230048.png,573.125,585.5,269.75,297.0,RedLeft
230048.png,631.0,644.625,244.5,272.5,RedLeft
230048.png,713.0,727.5,220.75,249.875,Red
230048.png,862.625,869.0,291.25,311.5,Red
230070.png,564.125,579.0,259.375,290.875,RedLeft
230070.png,629.875,645.25,231.625,264.125,RedLeft
230070.png,722.0,739.375,204.625,238.0,Red
230070.png,892.625,900.125,287.875,314.0,Red
230070.png,385.875,410.0,301.625,349.625,RedLeft
230086.png,558.125,573.75,248.25,282.375,RedLeft
230086.png,630.375,645.75,218.0,251.625,RedLeft
230086.png,731.375,748.875,188.0,223.5,Red
230086.png,917.125,926.0,278.75,302.75,Red
230086.png,336.5,366.5,288.5,349.0,RedLeft
230180.png,527.625,552.25,190.125,243.625,RedLeft
230180.png,639.125,666.125,139.125,193.0,RedLeft
230180.png,801.5,829.5,90.375,145.25,Red
230180.png,1097.125,1110.125,234.5,268.5,Red
230182.png,525.75,550.75,189.25,241.375,RedLeft
230182.png,638.5,665.25,137.875,192.125,RedLeft
230182.png,802.75,831.0,88.875,145.625,Red
230182.png,1100.5,1113.0,234.375,269.75,Red
230198.png,519.25,545.125,182.5,236.875,RedLeft
230198.png,637.125,664.625,128.5,185.5,RedLeft
230198.png,808.375,837.875,75.5,136.5,Red
230198.png,1120.375,1131.625,231.375,263.5,Red
230214.png,514.0,540.125,176.0,232.75,RedLeft
230214.png,636.5,664.75,119.5,179.75,RedLeft
230214.png,814.5,844.5,65.875,127.75,Red
230214.png,1136.875,1149.625,225.125,260.5,Red
230232.png,510.375,537.375,171.625,229.5,RedLeft
230232.png,634.875,665.625,113.0,176.0,RedLeft
230232.png,818.5,849.5,57.5,120.875,Red
230232.png,1148.75,1161.75,223.875,259.125,Red
231902.png,477.625,484.25,332.75,345.0,Green
231902.png,337.625,343.25,332.125,345.125,Green
231930.png,554.625,558.5,344.375,354.0,Green
231930.png,441.375,445.625,364.0,377.125,Green
231962.png,477.75,483.375,344.25,357.625,Green
231962.png,595.625,604.25,321.75,336.25,Green
232152.png,629.0,637.375,287.125,304.5,Green
232152.png,419.125,424.375,332.375,344.75,Green
232152.png,692.125,697.0,328.25,342.5,Green
232158.png,410.875,421.25,343.5,365.5,Green
232158.png,628.625,637.375,300.25,318.75,Green
232158.png,693.5,697.75,339.125,350.375,Green
232216.png,739.375,746.0,332.75,351.0,Green
232216.png,365.0,371.875,340.75,358.375,Green
232216.png,658.375,666.0,286.625,304.875,Green
232260.png,320.625,333.125,309.875,334.125,Green
232260.png,719.0,731.75,240.5,266.125,Green
232260.png,825.625,832.875,301.25,323.0,Green
232296.png,145.5,157.75,274.5,304.0,Green
232296.png,709.375,725.625,200.0,234.75,Green
232296.png,847.875,859.5,288.5,312.375,Green
232326.png,681.625,704.875,143.0,188.875,Green
232326.png,874.625,884.75,256.25,287.5,Green
232526.png,381.625,385.875,340.875,347.75,Red
232526.png,393.75,397.75,348.25,355.75,Red
232528.png,397.5,403.5,337.75,346.5,Red
232528.png,409.0,413.375,343.125,352.25,Red
232576.png,595.25,599.25,346.25,354.5,Red
232714.png,652.625,658.375,330.25,340.375,Red
232746.png,678.875,683.5,335.0,344.25,Red
232746.png,693.5,698.75,343.875,352.75,Red
232830.png,678.0,682.0,343.875,351.25,Red
232830.png,693.875,698.375,352.25,361.625,Red
232882.png,586.75,590.0,351.375,358.875,Green
232882.png,625.75,629.0,342.875,349.125,Green
232882.png,640.0,644.625,340.875,349.125,Red
232882.png,658.0,661.75,350.5,359.375,Red
232904.png,627.125,629.375,340.875,346.25,Green
232904.png,642.0,644.5,340.875,345.875,Red
232904.png,659.375,661.5,353.125,358.375,Red
232904.png,586.0,591.125,349.125,358.625,Green
232930.png,628.375,630.875,341.875,347.875,Green
232930.png,644.0,646.875,343.0,349.25,Red
232930.png,661.875,664.75,354.875,361.125,Red
232930.png,586.5,592.125,352.0,360.75,Green
232952.png,644.25,646.875,344.625,351.75,Red
232952.png,628.375,630.75,344.0,349.75,Red
232952.png,586.5,590.625,353.125,361.375,Green
232958.png,628.5,630.875,338.875,344.0,Red
232958.png,644.125,646.625,339.0,344.5,Red
232958.png,586.25,590.875,347.625,355.875,Green
233038.png,631.125,634.0,337.25,344.125,Yellow
233038.png,648.875,652.125,340.125,346.125,Green
233038.png,670.5,672.5,353.875,358.875,Green
233074.png,672.875,674.875,352.375,357.125,Green
233074.png,649.625,652.625,337.5,344.25,Green
233074.png,630.375,633.25,335.375,342.0,Red
233074.png,583.875,587.75,347.625,356.25,Green
233082.png,630.625,633.75,332.375,339.75,Red
233082.png,649.625,652.625,334.625,341.375,Green
233082.png,673.0,675.5,349.875,355.375,Green
233082.png,583.5,588.125,346.625,354.375,Green
233102.png,628.75,631.75,332.75,340.25,Red
233102.png,648.75,651.875,334.875,341.375,Green
233102.png,672.25,675.125,349.875,356.375,Green
233102.png,581.875,585.5,347.75,355.75,Green
233186.png,612.25,615.25,331.125,339.125,Red
233186.png,635.75,638.75,334.125,341.25,Green
233186.png,663.875,666.25,352.25,359.0,Green
233186.png,561.0,563.875,350.75,357.375,Green
233186.png,579.375,582.375,361.375,368.375,Green
233222.png,605.125,608.25,325.125,333.625,Red
233222.png,630.75,633.5,327.5,335.5,Green
233222.png,660.875,663.375,346.5,353.625,Green
233222.png,551.75,556.5,345.5,354.25,Green
233228.png,603.625,607.375,325.0,334.625,Red
233228.png,629.0,632.625,328.125,336.75,Green
233228.png,660.125,663.0,347.75,354.875,Green
233228.png,551.125,555.5,347.125,356.25,Green
233278.png,605.375,609.25,319.0,329.625,Red
233278.png,634.75,638.375,322.25,331.75,Green
233278.png,669.0,672.75,344.5,352.75,Green
233278.png,551.625,556.5,345.875,354.5,Green
233322.png,530.25,532.625,344.125,350.625,Green
233322.png,584.0,587.625,312.375,323.75,Red
233322.png,616.875,621.0,315.625,326.125,Green
233322.png,656.75,659.5,342.0,349.875,Green
233340.png,641.625,645.625,341.0,349.875,Green
233340.png,600.625,605.125,314.625,325.25,Green
233340.png,566.25,570.0,310.625,321.75,RedLeft
233340.png,512.625,515.375,344.625,351.75,Green
233340.png,430.75,436.375,342.75,357.0,RedLeft
233364.png,540.5,545.125,304.25,316.625,RedLeft
233364.png,578.5,583.25,307.0,319.125,Green
233364.png,622.75,627.375,335.5,345.5,Green
233364.png,489.375,491.875,343.0,350.0,Green
233364.png,395.125,401.25,341.625,356.375,RedLeft
233396.png,478.875,481.25,349.0,356.0,Green
233396.png,525.625,530.0,304.125,316.875,RedLeft
233396.png,567.375,573.125,306.0,321.25,Green
233396.png,618.875,622.375,339.25,349.875,Green
233396.png,362.75,370.5,347.0,362.5,RedLeft
233478.png,501.75,505.5,342.875,351.875,Green
233478.png,529.125,537.125,270.625,291.5,RedLeft
233478.png,591.875,599.125,275.25,297.25,Green
233478.png,663.875,670.75,322.625,340.0,Green
233478.png,296.625,305.625,334.5,354.5,RedLeft
233528.png,191.0,202.25,319.25,348.75,RedLeft
233528.png,504.5,518.125,226.125,255.125,RedLeft
233528.png,591.5,602.25,233.0,261.25,Green
233528.png,691.0,701.375,295.125,318.375,Green
233528.png,817.0,845.125,212.625,271.75,Green
233528.png,505.125,509.875,334.5,345.25,Green
233528.png,538.75,543.0,352.5,361.75,Green
233550.png,114.0,129.625,312.5,350.25,RedLeft
233550.png,488.25,502.875,205.75,241.25,RedLeft
233550.png,589.5,604.875,213.375,248.75,Green
233550.png,710.0,723.375,290.5,319.25,Green
233550.png,906.875,944.875,167.0,238.125,Green
233550.png,505.375,511.25,340.125,351.875,Green
233560.png,63.25,83.375,301.5,339.0,RedLeft
233560.png,470.375,490.75,178.75,220.125,RedLeft
233560.png,582.375,602.875,184.875,226.125,Green
233560.png,713.0,732.375,269.625,306.875,Green
233560.png,985.0,1028.0,98.0,186.0,Green
233560.png,539.0,543.875,348.875,359.5,Green
233560.png,503.75,508.75,330.25,341.125,Green
233566.png,31.5,52.0,301.375,342.75,RedLeft
233566.png,459.75,482.0,172.375,215.625,RedLeft
233566.png,578.875,601.75,180.0,221.0,Green
233566.png,718.75,742.25,268.5,306.375,Green
233566.png,1041.0,1090.0,51.0,163.0,Green
233566.png,502.625,508.0,334.375,345.875,Green
233566.png,539.625,543.375,355.375,365.375,Green
233688.png,615.5,623.375,315.875,330.125,Green
233688.png,456.875,462.25,352.5,366.0,Green
233688.png,668.0,671.625,343.875,356.5,Green
233898.png,142.5,153.0,302.25,329.5,Green
233898.png,651.625,674.125,181.75,227.5,Green
233898.png,820.125,830.75,269.625,298.875,Green
233898.png,676.0,679.75,343.25,354.375,Green
233914.png,34.0,44.0,289.5,320.875,Green
233914.png,641.375,669.75,143.625,197.625,Green
233914.png,844.5,856.875,251.875,283.625,Green
233914.png,667.0,671.0,345.625,354.75,Green
233926.png,634.75,665.875,97.625,161.625,Green
233926.png,874.75,888.0,226.625,263.375,Green
233926.png,659.0,663.375,338.625,349.0,Green
233936.png,626.125,665.25,55.375,129.0,Green
233936.png,908.75,925.875,205.125,250.375,Green
233936.png,653.25,658.125,344.625,352.875,Green
234004.png,638.875,641.25,344.75,351.875,Green
234012.png,640.0,643.75,354.5,361.0,Green
234058.png,641.5,644.875,338.0,346.75,Green
234124.png,632.125,637.125,348.0,356.375,Green
234240.png,642.25,646.25,334.125,343.375,Green
234240.png,555.875,559.0,349.375,359.625,Green
234298.png,635.25,640.25,324.25,332.625,Green
234298.png,538.75,543.125,344.0,355.0,Green
234318.png,650.625,655.0,312.75,322.375,Green
234318.png,550.625,556.25,335.0,346.25,Green
234354.png,732.625,736.5,325.25,335.625,Green
234354.png,687.625,691.75,307.25,317.5,Green
234354.png,577.0,582.75,328.75,339.75,Green
234388.png,702.875,708.25,323.125,333.25,Green
234388.png,752.875,757.125,342.0,353.125,Green
234388.png,583.625,587.875,342.0,354.75,Green
234398.png,704.0,708.375,322.75,333.625,Green
234398.png,754.875,759.0,344.625,357.25,Green
234398.png,581.625,585.125,343.125,356.125,Green
234454.png,715.375,721.625,341.0,357.5,Green
234454.png,656.125,662.375,315.0,329.625,Green
234454.png,512.5,516.75,340.25,352.75,Green
234456.png,655.0,661.5,313.875,327.5,Green
234456.png,715.5,721.5,341.625,357.875,Green
234456.png,510.125,515.25,338.125,352.25,Green
234526.png,631.125,638.375,297.25,317.25,Green
234526.png,708.375,714.75,334.375,351.0,Green
234526.png,448.25,453.75,335.125,347.25,Green
