bboxes,filepath,height,width
"[{'class': 'Green', 'x1': 831, 'x2': 840, 'y1': 322, 'y2': 301}, {'class': 'off', 'x1': 542, 'x2': 551, 'y1': 305, 'y2': 286}, {'class': 'Green', 'x1': 604, 'x2': 613, 'y1': 298, 'y2': 279}, {'class': 'Green', 'x1': 655, 'x2': 664, 'y1': 303, 'y2': 286}, {'class': 'Green', 'x1': 759, 'x2': 767, 'y1': 340, 'y2': 322}]",23262.png,720,1280
"[{'class': 'Red', 'x1': 494, 'x2': 506, 'y1': 280, 'y2': 254}, {'class': 'Green', 'x1': 820, 'x2': 832, 'y1': 334, 'y2': 309}, {'class': 'Green', 'x1': 663, 'x2': 675, 'y1': 277, 'y2': 252}, {'class': 'Green', 'x1': 586, 'x2': 600, 'y1': 271, 'y2': 243}, {'class': 'Green', 'x1': 1052, 'x2': 1080, 'y1': 279, 'y2': 226}]",23332.png,720,1280
"[{'class': 'Green', 'x1': 1011, 'x2': 1025, 'y1': 287, 'y2': 241}, {'class': 'Green', 'x1': 686, 'x2': 711, 'y1': 182, 'y2': 127}, {'class': 'Green', 'x1': 530, 'x2': 555, 'y1': 167, 'y2': 111}, {'class': 'RedLeft', 'x1': 341, 'x2': 366, 'y1': 191, 'y2': 136}]",23402.png,720,1280
"[{'class': 'Yellow', 'x1': 568, 'x2': 574, 'y1': 349, 'y2': 337}, {'class': 'Red', 'x1': 555, 'x2': 561, 'y1': 361, 'y2': 351}]",23818.png,720,1280
"[{'class': 'Yellow', 'x1': 527, 'x2': 535, 'y1': 368, 'y2': 355}, {'class': 'Red', 'x1': 549, 'x2': 555, 'y1': 354, 'y2': 340}]",23888.png,720,1280
"[{'class': 'Yellow', 'x1': 479, 'x2': 485, 'y1': 362, 'y2': 349}, {'class': 'Yellow', 'x1': 516, 'x2': 523, 'y1': 345, 'y2': 329}, {'class': 'Green', 'x1': 767, 'x2': 775, 'y1': 344, 'y2': 327}, {'class': 'off', 'x1': 317, 'x2': 325, 'y1': 300, 'y2': 281}, {'class': 'off', 'x1': 236, 'x2': 248, 'y1': 330, 'y2': 307}, {'class': 'off', 'x1': 694, 'x2': 704, 'y1': 309, 'y2': 293}]",23958.png,720,1280
"[{'class': 'GreenLeft', 'x1': 359, 'x2': 371, 'y1': 363, 'y2': 340}, {'class': 'GreenLeft', 'x1': 448, 'x2': 461, 'y1': 333, 'y2': 308}, {'class': 'Green', 'x1': 887, 'x2': 899, 'y1': 313, 'y2': 291}, {'class': 'Green', 'x1': 827, 'x2': 839, 'y1': 331, 'y2': 309}, {'class': 'off', 'x1': 99, 'x2': 116, 'y1': 255, 'y2': 218}, {'class': 'off', 'x1': 358, 'x2': 373, 'y1': 278, 'y2': 245}, {'class': 'Green', 'x1': 716, 'x2': 731, 'y1': 280, 'y2': 254}, {'class': 'off', 'x1': 681, 'x2': 690, 'y1': 313, 'y2': 297}]",24028.png,720,1280
"[{'class': 'off', 'x1': 700, 'x2': 707, 'y1': 284, 'y2': 263}, {'class': 'Green', 'x1': 1006, 'x2': 1028, 'y1': 291, 'y2': 246}, {'class': 'GreenLeft', 'x1': 264, 'x2': 286, 'y1': 293, 'y2': 244}, {'class': 'Green', 'x1': 792, 'x2': 817, 'y1': 188, 'y2': 140}]",24096.png,720,1280
"[{'class': 'off', 'x1': 262, 'x2': 288, 'y1': 265, 'y2': 197}, {'class': 'Green', 'x1': 456, 'x2': 473, 'y1': 312, 'y2': 281}, {'class': 'Green', 'x1': 926, 'x2': 947, 'y1': 259, 'y2': 220}, {'class': 'off', 'x1': 754, 'x2': 768, 'y1': 215, 'y2': 176}, {'class': 'off', 'x1': 1097, 'x2': 1130, 'y1': 271, 'y2': 210}]",24166.png,720,1280
"[{'class': 'off', 'x1': 62, 'x2': 111, 'y1': 189, 'y2': 82}]",24236.png,720,1280
"[{'class': 'Yellow', 'x1': 671, 'x2': 675, 'y1': 338, 'y2': 330}]",24514.png,720,1280
"[{'class': 'Red', 'x1': 625, 'x2': 629, 'y1': 333, 'y2': 324}, {'class': 'Red', 'x1': 653, 'x2': 658, 'y1': 335, 'y2': 325}]",24652.png,720,1280
"[{'class': 'Red', 'x1': 574, 'x2': 578, 'y1': 329, 'y2': 321}, {'class': 'Red', 'x1': 616, 'x2': 619, 'y1': 331, 'y2': 323}, {'class': 'Red', 'x1': 646, 'x2': 649, 'y1': 333, 'y2': 326}, {'class': 'RedLeft', 'x1': 533, 'x2': 536, 'y1': 323, 'y2': 313}]",24722.png,720,1280
"[{'class': 'Red', 'x1': 749, 'x2': 752, 'y1': 328, 'y2': 319}, {'class': 'Red', 'x1': 703, 'x2': 707, 'y1': 327, 'y2': 318}, {'class': 'Red', 'x1': 781, 'x2': 784, 'y1': 331, 'y2': 321}, {'class': 'RedLeft', 'x1': 656, 'x2': 661, 'y1': 319, 'y2': 308}]",24792.png,720,1280
"[{'class': 'Red', 'x1': 849, 'x2': 853, 'y1': 320, 'y2': 310}, {'class': 'Red', 'x1': 888, 'x2': 891, 'y1': 322, 'y2': 312}, {'class': 'Red', 'x1': 800, 'x2': 803, 'y1': 318, 'y2': 309}, {'class': 'RedLeft', 'x1': 751, 'x2': 755, 'y1': 307, 'y2': 295}]",24860.png,720,1280
"[{'class': 'Red', 'x1': 829, 'x2': 834, 'y1': 312, 'y2': 302}, {'class': 'Red', 'x1': 772, 'x2': 777, 'y1': 310, 'y2': 298}, {'class': 'Red', 'x1': 873, 'x2': 877, 'y1': 316, 'y2': 304}, {'class': 'Red', 'x1': 948, 'x2': 953, 'y1': 337, 'y2': 324}]",24930.png,720,1280
"[{'class': 'Red', 'x1': 879, 'x2': 886, 'y1': 339, 'y2': 323}, {'class': 'Red', 'x1': 775, 'x2': 781, 'y1': 319, 'y2': 306}, {'class': 'Red', 'x1': 727, 'x2': 732, 'y1': 315, 'y2': 302}, {'class': 'Red', 'x1': 660, 'x2': 665, 'y1': 311, 'y2': 298}]",25000.png,720,1280
"[{'class': 'Red', 'x1': 774, 'x2': 779, 'y1': 305, 'y2': 288}, {'class': 'Red', 'x1': 719, 'x2': 724, 'y1': 301, 'y2': 285}, {'class': 'Red', 'x1': 644, 'x2': 648, 'y1': 293, 'y2': 282}, {'class': 'Red', 'x1': 907, 'x2': 913, 'y1': 324, 'y2': 307}, {'class': 'Red', 'x1': 870, 'x2': 875, 'y1': 340, 'y2': 324}]",25070.png,720,1280
"[{'class': 'Red', 'x1': 929, 'x2': 937, 'y1': 322, 'y2': 301}, {'class': 'Red', 'x1': 874, 'x2': 880, 'y1': 334, 'y2': 322}, {'class': 'Red', 'x1': 770, 'x2': 776, 'y1': 300, 'y2': 284}]",25138.png,720,1280
"[{'class': 'Red', 'x1': 948, 'x2': 958, 'y1': 322, 'y2': 297}, {'class': 'Red', 'x1': 883, 'x2': 890, 'y1': 339, 'y2': 321}]",25208.png,720,1280
"[{'class': 'Red', 'x1': 957, 'x2': 971, 'y1': 326, 'y2': 300}, {'class': 'Red', 'x1': 883, 'x2': 890, 'y1': 345, 'y2': 327}, {'class': 'Red', 'x1': 771, 'x2': 779, 'y1': 305, 'y2': 287}, {'class': 'Red', 'x1': 707, 'x2': 715, 'y1': 299, 'y2': 280}, {'class': 'off', 'x1': 619, 'x2': 627, 'y1': 295, 'y2': 276}]",27068.png,720,1280
"[{'class': 'Red', 'x1': 707, 'x2': 713, 'y1': 295, 'y2': 276}, {'class': 'Red', 'x1': 777, 'x2': 784, 'y1': 301, 'y2': 282}, {'class': 'GreenLeft', 'x1': 612, 'x2': 618, 'y1': 291, 'y2': 272}, {'class': 'Red', 'x1': 1004, 'x2': 1015, 'y1': 318, 'y2': 293}, {'class': 'Red', 'x1': 899, 'x2': 904, 'y1': 344, 'y2': 327}]",27136.png,720,1280
"[{'class': 'GreenLeft', 'x1': 620, 'x2': 630, 'y1': 268, 'y2': 245}, {'class': 'Red', 'x1': 734, 'x2': 742, 'y1': 273, 'y2': 252}, {'class': 'Red', 'x1': 817, 'x2': 826, 'y1': 282, 'y2': 258}, {'class': 'Red', 'x1': 959, 'x2': 968, 'y1': 333, 'y2': 312}, {'class': 'Red', 'x1': 1167, 'x2': 1181, 'y1': 288, 'y2': 253}]",27206.png,720,1280
"[{'class': 'GreenLeft', 'x1': 623, 'x2': 638, 'y1': 244, 'y2': 210}, {'class': 'Red', 'x1': 763, 'x2': 778, 'y1': 249, 'y2': 217}, {'class': 'Red', 'x1': 866, 'x2': 880, 'y1': 259, 'y2': 225}, {'class': 'Red', 'x1': 1042, 'x2': 1053, 'y1': 320, 'y2': 290}]",27276.png,720,1280
"[{'class': 'GreenLeft', 'x1': 645, 'x2': 665, 'y1': 207, 'y2': 165}, {'class': 'Red', 'x1': 828, 'x2': 846, 'y1': 215, 'y2': 173}, {'class': 'Red', 'x1': 962, 'x2': 979, 'y1': 224, 'y2': 184}, {'class': 'Red', 'x1': 1184, 'x2': 1198, 'y1': 309, 'y2': 270}]",27346.png,720,1280
"[{'class': 'GreenLeft', 'x1': 1183, 'x2': 1212, 'y1': 133, 'y2': 69}]",27414.png,720,1280
"[{'class': 'GreenLeft', 'x1': 1186, 'x2': 1223, 'y1': 255, 'y2': 179}]",27484.png,720,1280
"[{'class': 'Green', 'x1': 414, 'x2': 417, 'y1': 331, 'y2': 323}]",27554.png,720,1280
"[{'class': 'Green', 'x1': 629, 'x2': 635, 'y1': 337, 'y2': 330}]",27624.png,720,1280
"[{'class': 'Green', 'x1': 597, 'x2': 603, 'y1': 346, 'y2': 335}, {'class': 'Red', 'x1': 563, 'x2': 568, 'y1': 345, 'y2': 335}]",27692.png,720,1280
"[{'class': 'Green', 'x1': 580, 'x2': 586, 'y1': 326, 'y2': 314}, {'class': 'Red', 'x1': 541, 'x2': 548, 'y1': 325, 'y2': 312}]",27762.png,720,1280
"[{'class': 'Green', 'x1': 609, 'x2': 617, 'y1': 317, 'y2': 302}, {'class': 'Red', 'x1': 563, 'x2': 569, 'y1': 318, 'y2': 303}]",27832.png,720,1280
"[{'class': 'Green', 'x1': 730, 'x2': 736, 'y1': 309, 'y2': 293}, {'class': 'Red', 'x1': 671, 'x2': 680, 'y1': 309, 'y2': 292}, {'class': 'Green', 'x1': 875, 'x2': 881, 'y1': 342, 'y2': 328}]",27902.png,720,1280
"[{'class': 'RedLeft', 'x1': 362, 'x2': 371, 'y1': 352, 'y2': 332}, {'class': 'RedLeft', 'x1': 614, 'x2': 623, 'y1': 290, 'y2': 269}, {'class': 'Green', 'x1': 691, 'x2': 702, 'y1': 292, 'y2': 268}, {'class': 'Green', 'x1': 854, 'x2': 861, 'y1': 343, 'y2': 328}, {'class': 'Green', 'x1': 908, 'x2': 919, 'y1': 332, 'y2': 310}]",27970.png,720,1280
"[{'class': 'RedLeft', 'x1': 558, 'x2': 573, 'y1': 226, 'y2': 192}, {'class': 'Green', 'x1': 688, 'x2': 703, 'y1': 230, 'y2': 194}, {'class': 'RedLeft', 'x1': 159, 'x2': 171, 'y1': 329, 'y2': 301}, {'class': 'Green', 'x1': 956, 'x2': 969, 'y1': 316, 'y2': 291}, {'class': 'Green', 'x1': 1155, 'x2': 1177, 'y1': 277, 'y2': 237}]",28040.png,720,1280
"[{'class': 'Green', 'x1': 672, 'x2': 680, 'y1': 348, 'y2': 336}]",28248.png,720,1280
"[{'class': 'Green', 'x1': 674, 'x2': 677, 'y1': 339, 'y2': 332}, {'class': 'Green', 'x1': 707, 'x2': 709, 'y1': 354, 'y2': 347}, {'class': 'Red', 'x1': 618, 'x2': 620, 'y1': 354, 'y2': 346}]",28318.png,720,1280
"[{'class': 'Green', 'x1': 717, 'x2': 720, 'y1': 350, 'y2': 342}, {'class': 'Red', 'x1': 585, 'x2': 589, 'y1': 361, 'y2': 352}, {'class': 'Green', 'x1': 680, 'x2': 684, 'y1': 332, 'y2': 323}, {'class': 'Red', 'x1': 616, 'x2': 618, 'y1': 350, 'y2': 341}]",28388.png,720,1280
"[{'class': 'Green', 'x1': 686, 'x2': 690, 'y1': 332, 'y2': 322}, {'class': 'Green', 'x1': 728, 'x2': 731, 'y1': 352, 'y2': 345}, {'class': 'Red', 'x1': 613, 'x2': 616, 'y1': 352, 'y2': 343}, {'class': 'Red', 'x1': 577, 'x2': 581, 'y1': 365, 'y2': 355}]",28456.png,720,1280
"[{'class': 'Red', 'x1': 606, 'x2': 610, 'y1': 349, 'y2': 338}, {'class': 'Red', 'x1': 564, 'x2': 569, 'y1': 365, 'y2': 352}, {'class': 'Green', 'x1': 688, 'x2': 693, 'y1': 327, 'y2': 316}, {'class': 'Green', 'x1': 736, 'x2': 740, 'y1': 349, 'y2': 340}]",28526.png,720,1280
"[{'class': 'Red', 'x1': 560, 'x2': 564, 'y1': 368, 'y2': 354}, {'class': 'Red', 'x1': 609, 'x2': 614, 'y1': 350, 'y2': 337}, {'class': 'Green', 'x1': 703, 'x2': 707, 'y1': 325, 'y2': 314}, {'class': 'Green', 'x1': 757, 'x2': 761, 'y1': 349, 'y2': 341}, {'class': 'Green', 'x1': 776, 'x2': 780, 'y1': 344, 'y2': 333}]",28596.png,720,1280
"[{'class': 'Red', 'x1': 547, 'x2': 554, 'y1': 366, 'y2': 346}, {'class': 'Red', 'x1': 610, 'x2': 617, 'y1': 344, 'y2': 328}, {'class': 'Green', 'x1': 722, 'x2': 728, 'y1': 315, 'y2': 303}, {'class': 'Green', 'x1': 786, 'x2': 791, 'y1': 345, 'y2': 336}, {'class': 'Green', 'x1': 819, 'x2': 824, 'y1': 336, 'y2': 323}]",28666.png,720,1280
"[{'class': 'Green', 'x1': 729, 'x2': 735, 'y1': 300, 'y2': 284}, {'class': 'Green', 'x1': 810, 'x2': 815, 'y1': 337, 'y2': 325}, {'class': 'Green', 'x1': 873, 'x2': 880, 'y1': 322, 'y2': 306}, {'class': 'RedLeft', 'x1': 493, 'x2': 504, 'y1': 364, 'y2': 337}, {'class': 'RedLeft', 'x1': 585, 'x2': 595, 'y1': 338, 'y2': 317}]",28734.png,720,1280
"[{'class': 'RedLeft', 'x1': 564, 'x2': 577, 'y1': 320, 'y2': 289}, {'class': 'RedLeft', 'x1': 384, 'x2': 401, 'y1': 359, 'y2': 309}, {'class': 'Yellow', 'x1': 767, 'x2': 778, 'y1': 267, 'y2': 240}, {'class': 'Yellow', 'x1': 884, 'x2': 892, 'y1': 320, 'y2': 299}, {'class': 'Yellow', 'x1': 1059, 'x2': 1074, 'y1': 285, 'y2': 243}]",28804.png,720,1280
"[{'class': 'Red', 'x1': 834, 'x2': 848, 'y1': 212, 'y2': 172}, {'class': 'RedLeft', 'x1': -2, 'x2': 43, 'y1': 329, 'y2': 208}, {'class': 'RedLeft', 'x1': 524, 'x2': 543, 'y1': 291, 'y2': 245}, {'class': 'Red', 'x1': 1011, 'x2': 1022, 'y1': 290, 'y2': 261}]",28874.png,720,1280
"[{'class': 'RedLeft', 'x1': 484, 'x2': 513, 'y1': 268, 'y2': 203}, {'class': 'Red', 'x1': 900, 'x2': 925, 'y1': 166, 'y2': 106}, {'class': 'Red', 'x1': 1141, 'x2': 1155, 'y1': 268, 'y2': 230}]",28944.png,720,1280
"[{'class': 'GreenLeft', 'x1': 464, 'x2': 498, 'y1': 268, 'y2': 194}, {'class': 'Green', 'x1': 937, 'x2': 958, 'y1': 153, 'y2': 92}, {'class': 'Green', 'x1': 1198, 'x2': 1220, 'y1': 277, 'y2': 228}, {'class': 'Yellow', 'x1': 714, 'x2': 719, 'y1': 362, 'y2': 357}, {'class': 'Yellow', 'x1': 678, 'x2': 684, 'y1': 349, 'y2': 343}]",29360.png,720,1280
"[{'class': 'GreenLeft', 'x1': 407, 'x2': 449, 'y1': 221, 'y2': 120}, {'class': 'Green', 'x1': 1045, 'x2': 1076, 'y1': 70, 'y2': -6}]",29430.png,720,1280
"[{'class': 'Red', 'x1': 696, 'x2': 701, 'y1': 348, 'y2': 340}, {'class': 'Red', 'x1': 736, 'x2': 742, 'y1': 361, 'y2': 355}]",29500.png,720,1280
"[{'class': 'Red', 'x1': 720, 'x2': 726, 'y1': 338, 'y2': 328}, {'class': 'Yellow', 'x1': 767, 'x2': 773, 'y1': 351, 'y2': 343}]",29570.png,720,1280
"[{'class': 'Yellow', 'x1': 818, 'x2': 827, 'y1': 331, 'y2': 320}, {'class': 'Yellow', 'x1': 877, 'x2': 885, 'y1': 348, 'y2': 338}, {'class': 'Yellow', 'x1': 858, 'x2': 865, 'y1': 352, 'y2': 343}]",29638.png,720,1280
"[{'class': 'Red', 'x1': 633, 'x2': 641, 'y1': 367, 'y2': 352}, {'class': 'Red', 'x1': 756, 'x2': 765, 'y1': 336, 'y2': 315}, {'class': 'Red', 'x1': 803, 'x2': 811, 'y1': 359, 'y2': 342}, {'class': 'Red', 'x1': 835, 'x2': 841, 'y1': 355, 'y2': 337}]",29708.png,720,1280
"[{'class': 'off', 'x1': 610, 'x2': 616, 'y1': 337, 'y2': 319}, {'class': 'Red', 'x1': 760, 'x2': 765, 'y1': 317, 'y2': 305}, {'class': 'Red', 'x1': 817, 'x2': 821, 'y1': 344, 'y2': 334}, {'class': 'Red', 'x1': 863, 'x2': 867, 'y1': 338, 'y2': 328}, {'class': 'Red', 'x1': 611, 'x2': 616, 'y1': 363, 'y2': 345}]",29778.png,720,1280
"[{'class': 'Red', 'x1': 780, 'x2': 783, 'y1': 304, 'y2': 293}, {'class': 'off', 'x1': 597, 'x2': 606, 'y1': 329, 'y2': 306}, {'class': 'Red', 'x1': 597, 'x2': 606, 'y1': 361, 'y2': 339}, {'class': 'Red', 'x1': 846, 'x2': 850, 'y1': 340, 'y2': 328}, {'class': 'Red', 'x1': 915, 'x2': 922, 'y1': 334, 'y2': 315}]",29848.png,720,1280
"[{'class': 'off', 'x1': 587, 'x2': 599, 'y1': 322, 'y2': 293}, {'class': 'RedLeft', 'x1': 589, 'x2': 599, 'y1': 363, 'y2': 335}, {'class': 'Red', 'x1': 804, 'x2': 809, 'y1': 294, 'y2': 281}, {'class': 'Red', 'x1': 881, 'x2': 885, 'y1': 333, 'y2': 323}, {'class': 'Red', 'x1': 982, 'x2': 991, 'y1': 329, 'y2': 304}]",29916.png,720,1280
"[{'class': 'off', 'x1': 569, 'x2': 586, 'y1': 309, 'y2': 271}, {'class': 'RedLeft', 'x1': 571, 'x2': 585, 'y1': 359, 'y2': 323}, {'class': 'Red', 'x1': 826, 'x2': 835, 'y1': 285, 'y2': 265}, {'class': 'Red', 'x1': 917, 'x2': 924, 'y1': 328, 'y2': 312}, {'class': 'Red', 'x1': 1064, 'x2': 1079, 'y1': 315, 'y2': 287}]",29986.png,720,1280
"[{'class': 'off', 'x1': 554, 'x2': 573, 'y1': 291, 'y2': 246}, {'class': 'RedLeft', 'x1': 553, 'x2': 573, 'y1': 357, 'y2': 309}, {'class': 'Red', 'x1': 854, 'x2': 863, 'y1': 269, 'y2': 248}, {'class': 'Red', 'x1': 958, 'x2': 966, 'y1': 322, 'y2': 303}]",30056.png,720,1280
"[{'class': 'RedLeft', 'x1': 534, 'x2': 559, 'y1': 359, 'y2': 304}, {'class': 'Red', 'x1': 1252, 'x2': 1268, 'y1': 288, 'y2': 252}, {'class': 'Red', 'x1': 984, 'x2': 994, 'y1': 325, 'y2': 301}, {'class': 'Red', 'x1': 872, 'x2': 882, 'y1': 268, 'y2': 241}, {'class': 'off', 'x1': 537, 'x2': 557, 'y1': 282, 'y2': 231}]",30124.png,720,1280
"[{'class': 'GreenLeft', 'x1': 514, 'x2': 548, 'y1': 368, 'y2': 301}, {'class': 'Green', 'x1': 884, 'x2': 896, 'y1': 271, 'y2': 241}, {'class': 'off', 'x1': 516, 'x2': 548, 'y1': 282, 'y2': 219}]",32854.png,720,1280
"[{'class': 'GreenLeft', 'x1': 481, 'x2': 524, 'y1': 367, 'y2': 282}, {'class': 'GreenLeft', 'x1': 655, 'x2': 673, 'y1': 318, 'y2': 283}, {'class': 'Green', 'x1': 1039, 'x2': 1060, 'y1': 327, 'y2': 296}, {'class': 'Green', 'x1': 907, 'x2': 924, 'y1': 257, 'y2': 226}]",32924.png,720,1280
"[{'class': 'GreenLeft', 'x1': 648, 'x2': 667, 'y1': 293, 'y2': 249}, {'class': 'GreenLeft', 'x1': 262, 'x2': 344, 'y1': 346, 'y2': 157}, {'class': 'Green', 'x1': 981, 'x2': 999, 'y1': 219, 'y2': 177}, {'class': 'Green', 'x1': 1153, 'x2': 1170, 'y1': 307, 'y2': 273}]",32994.png,720,1280
"[{'class': 'GreenLeft', 'x1': 913, 'x2': 952, 'y1': 242, 'y2': 167}]",33062.png,720,1280
"[{'class': 'Red', 'x1': 614, 'x2': 647, 'y1': 217, 'y2': 147}]",33132.png,720,1280
"[{'class': 'Yellow', 'x1': 615, 'x2': 622, 'y1': 290, 'y2': 277}]",35634.png,720,1280
"[{'class': 'Red', 'x1': 634, 'x2': 639, 'y1': 256, 'y2': 243}, {'class': 'off', 'x1': 714, 'x2': 722, 'y1': 289, 'y2': 262}]",35702.png,720,1280
"[{'class': 'Red', 'x1': 666, 'x2': 677, 'y1': 237, 'y2': 213}, {'class': 'Red', 'x1': 766, 'x2': 773, 'y1': 278, 'y2': 261}]",35772.png,720,1280
"[{'class': 'Red', 'x1': 421, 'x2': 430, 'y1': 294, 'y2': 271}, {'class': 'Red', 'x1': 812, 'x2': 829, 'y1': 223, 'y2': 180}, {'class': 'Red', 'x1': 955, 'x2': 965, 'y1': 283, 'y2': 260}]",35842.png,720,1280
"[{'class': 'Red', 'x1': 227, 'x2': 237, 'y1': 276, 'y2': 241}, {'class': 'Red', 'x1': 761, 'x2': 787, 'y1': 184, 'y2': 125}, {'class': 'Red', 'x1': 955, 'x2': 967, 'y1': 267, 'y2': 234}]",35912.png,720,1280
"[{'class': 'Green', 'x1': 775, 'x2': 802, 'y1': 182, 'y2': 121}, {'class': 'Green', 'x1': 997, 'x2': 1004, 'y1': 277, 'y2': 247}, {'class': 'GreenLeft', 'x1': 173, 'x2': 184, 'y1': 280, 'y2': 249}, {'class': 'off', 'x1': 992, 'x2': 1005, 'y1': 319, 'y2': 304}]",36066.png,720,1280
"[{'class': 'GreenLeft', 'x1': 171, 'x2': 185, 'y1': 265, 'y2': 222}, {'class': 'Green', 'x1': 1202, 'x2': 1216, 'y1': 258, 'y2': 220}, {'class': 'Green', 'x1': 925, 'x2': 956, 'y1': 142, 'y2': 65}]",36136.png,720,1280
"[{'class': 'Green', 'x1': 1024, 'x2': 1058, 'y1': 163, 'y2': 88}]",36206.png,720,1280
"[{'class': 'Yellow', 'x1': 723, 'x2': 729, 'y1': 288, 'y2': 283}]",37108.png,720,1280
"[{'class': 'Red', 'x1': 707, 'x2': 711, 'y1': 320, 'y2': 312}, {'class': 'Red', 'x1': 753, 'x2': 759, 'y1': 323, 'y2': 312}]",37178.png,720,1280
"[{'class': 'Red', 'x1': 746, 'x2': 750, 'y1': 326, 'y2': 317}, {'class': 'Red', 'x1': 788, 'x2': 793, 'y1': 334, 'y2': 324}, {'class': 'Red', 'x1': 684, 'x2': 689, 'y1': 314, 'y2': 304}, {'class': 'Red', 'x1': 690, 'x2': 694, 'y1': 323, 'y2': 315}, {'class': 'Red', 'x1': 712, 'x2': 715, 'y1': 321, 'y2': 314}, {'class': 'Red', 'x1': 803, 'x2': 807, 'y1': 344, 'y2': 337}, {'class': 'Red', 'x1': 797, 'x2': 800, 'y1': 348, 'y2': 341}, {'class': 'Red', 'x1': 804, 'x2': 807, 'y1': 350, 'y2': 347}, {'class': 'Red', 'x1': 741, 'x2': 744, 'y1': 315, 'y2': 307}]",37248.png,720,1280
"[{'class': 'Red', 'x1': 777, 'x2': 784, 'y1': 340, 'y2': 327}, {'class': 'Red', 'x1': 713, 'x2': 720, 'y1': 320, 'y2': 307}, {'class': 'Red', 'x1': 715, 'x2': 722, 'y1': 333, 'y2': 321}, {'class': 'Red', 'x1': 643, 'x2': 649, 'y1': 319, 'y2': 305}, {'class': 'Red', 'x1': 648, 'x2': 654, 'y1': 333, 'y2': 321}]",37318.png,720,1280
"[{'class': 'Red', 'x1': 619, 'x2': 625, 'y1': 323, 'y2': 308}, {'class': 'Red', 'x1': 702, 'x2': 708, 'y1': 328, 'y2': 312}, {'class': 'Red', 'x1': 793, 'x2': 804, 'y1': 336, 'y2': 316}, {'class': 'Red', 'x1': 785, 'x2': 794, 'y1': 351, 'y2': 338}, {'class': 'Red', 'x1': 798, 'x2': 811, 'y1': 356, 'y2': 345}, {'class': 'Red', 'x1': 704, 'x2': 714, 'y1': 310, 'y2': 288}, {'class': 'Red', 'x1': 650, 'x2': 658, 'y1': 327, 'y2': 308}, {'class': 'Red', 'x1': 611, 'x2': 619, 'y1': 303, 'y2': 282}, {'class': 'Red', 'x1': 786, 'x2': 793, 'y1': 365, 'y2': 357}]",37386.png,720,1280
"[{'class': 'Red', 'x1': 1029, 'x2': 1039, 'y1': 297, 'y2': 272}, {'class': 'Red', 'x1': 963, 'x2': 977, 'y1': 333, 'y2': 310}, {'class': 'Yellow', 'x1': 1012, 'x2': 1024, 'y1': 329, 'y2': 318}, {'class': 'Red', 'x1': 857, 'x2': 867, 'y1': 296, 'y2': 276}, {'class': 'Red', 'x1': 878, 'x2': 893, 'y1': 263, 'y2': 234}, {'class': 'Red', 'x1': 793, 'x2': 800, 'y1': 286, 'y2': 270}, {'class': 'Red', 'x1': 751, 'x2': 760, 'y1': 287, 'y2': 269}, {'class': 'Red', 'x1': 747, 'x2': 759, 'y1': 244, 'y2': 225}, {'class': 'Red', 'x1': 1017, 'x2': 1027, 'y1': 308, 'y2': 282}, {'class': 'Red', 'x1': 994, 'x2': 1004, 'y1': 310, 'y2': 283}]",37456.png,720,1280
"[{'class': 'RedLeft', 'x1': 671, 'x2': 689, 'y1': 200, 'y2': 158}, {'class': 'Red', 'x1': 666, 'x2': 673, 'y1': 268, 'y2': 248}, {'class': 'Red', 'x1': 867, 'x2': 887, 'y1': 217, 'y2': 175}, {'class': 'Red', 'x1': 799, 'x2': 808, 'y1': 278, 'y2': 256}, {'class': 'Red', 'x1': 718, 'x2': 726, 'y1': 267, 'y2': 248}, {'class': 'Red', 'x1': 1151, 'x2': 1168, 'y1': 253, 'y2': 216}]",37526.png,720,1280
"[{'class': 'RedLeft', 'x1': 602, 'x2': 610, 'y1': 271, 'y2': 254}, {'class': 'Red', 'x1': 929, 'x2': 944, 'y1': 354, 'y2': 322}, {'class': 'RedLeft', 'x1': 605, 'x2': 634, 'y1': 149, 'y2': 86}, {'class': 'Red', 'x1': 903, 'x2': 931, 'y1': 181, 'y2': 118}, {'class': 'RedLeft', 'x1': 663, 'x2': 675, 'y1': 279, 'y2': 253}, {'class': 'Red', 'x1': 764, 'x2': 776, 'y1': 291, 'y2': 264}]",37596.png,720,1280
"[{'class': 'Red', 'x1': 304, 'x2': 313, 'y1': 350, 'y2': 329}, {'class': 'RedLeft', 'x1': 610, 'x2': 620, 'y1': 264, 'y2': 239}, {'class': 'RedLeft', 'x1': 680, 'x2': 691, 'y1': 266, 'y2': 240}, {'class': 'Red', 'x1': 794, 'x2': 808, 'y1': 285, 'y2': 252}, {'class': 'Red', 'x1': 982, 'x2': 998, 'y1': 354, 'y2': 318}, {'class': 'RedLeft', 'x1': 608, 'x2': 647, 'y1': 77, 'y2': 0}, {'class': 'Red', 'x1': 1007, 'x2': 1043, 'y1': 120, 'y2': 37}]",37664.png,720,1280
